ScientificName,Year,Month,ObservationCount
Papilio cresphontes,2007,8,3
Papilio cresphontes,2007,9,2
Papilio cresphontes,2008,8,3
Papilio cresphontes,2008,12,1
Papilio cresphontes,2009,3,1
Papilio cresphontes,2009,8,3
Papilio cresphontes,2009,9,1
Papilio cresphontes,2009,11,2
Papilio cresphontes,2010,2,1
Papilio cresphontes,2010,7,2
Papilio cresphontes,2010,8,2
Papilio cresphontes,2010,9,1
Papilio cresphontes,2010,10,2
Papilio cresphontes,2010,11,1
Papilio cresphontes,2011,3,1
Papilio cresphontes,2011,6,4
Papilio cresphontes,2011,7,3
Papilio cresphontes,2011,8,9
Papilio cresphontes,2011,9,3
Papilio cresphontes,2012,3,2
Papilio cresphontes,2012,5,13
Papilio cresphontes,2012,6,3
Papilio cresphontes,2012,7,19
Papilio cresphontes,2012,8,17
Papilio cresphontes,2012,9,5
Papilio cresphontes,2012,11,1
Papilio cresphontes,2012,12,1
Papilio cresphontes,2013,3,2
Papilio cresphontes,2013,4,1
Papilio cresphontes,2013,5,4
Papilio cresphontes,2013,6,7
Papilio cresphontes,2013,7,19
Papilio cresphontes,2013,8,38
Papilio cresphontes,2013,9,10
Papilio cresphontes,2013,10,3
Papilio cresphontes,2014,3,2
Papilio cresphontes,2014,4,4
Papilio cresphontes,2014,5,9
Papilio cresphontes,2014,6,23
Papilio cresphontes,2014,7,12
Papilio cresphontes,2014,8,47
Papilio cresphontes,2014,9,21
Papilio cresphontes,2014,10,10
Papilio cresphontes,2014,11,3
Papilio cresphontes,2015,1,1
Papilio cresphontes,2015,3,4
Papilio cresphontes,2015,4,9
Papilio cresphontes,2015,5,19
Papilio cresphontes,2015,6,14
Papilio cresphontes,2015,7,31
Papilio cresphontes,2015,8,41
Papilio cresphontes,2015,9,23
Papilio cresphontes,2015,10,11
Papilio cresphontes,2015,11,1
Papilio cresphontes,2016,1,1
Papilio cresphontes,2016,2,3
Papilio cresphontes,2016,3,6
Papilio cresphontes,2016,4,6
Papilio cresphontes,2016,5,13
Papilio cresphontes,2016,6,31
Papilio cresphontes,2016,7,49
Papilio cresphontes,2016,8,85
Papilio cresphontes,2016,9,64
Papilio cresphontes,2016,10,55
Papilio cresphontes,2016,11,9
Papilio cresphontes,2016,12,3
Papilio cresphontes,2017,1,2
Papilio cresphontes,2017,2,17
Papilio cresphontes,2017,3,38
Papilio cresphontes,2017,4,39
Papilio cresphontes,2017,5,35
Papilio cresphontes,2017,6,61
Papilio cresphontes,2017,7,91
Papilio cresphontes,2017,8,189
Papilio cresphontes,2017,9,127
Papilio cresphontes,2017,10,47
Papilio cresphontes,2017,11,1
Papilio erostratus,2007,6,2
Papilio erostratus,2008,8,1
Papilio erostratus,2014,4,1
Papilio erostratus,2014,6,1
Papilio erostratus,2014,11,2
Papilio erostratus,2015,9,1
Papilio erostratus,2016,10,1
Papilio erostratus,2017,4,2
Papilio eurymedon,1995,8,1
Papilio eurymedon,2004,5,1
Papilio eurymedon,2005,6,1
Papilio eurymedon,2005,7,1
Papilio eurymedon,2006,6,2
Papilio eurymedon,2007,4,1
Papilio eurymedon,2007,5,2
Papilio eurymedon,2007,6,1
Papilio eurymedon,2008,7,2
Papilio eurymedon,2009,4,3
Papilio eurymedon,2009,5,5
Papilio eurymedon,2009,6,2
Papilio eurymedon,2009,7,1
Papilio eurymedon,2010,7,1
Papilio eurymedon,2011,5,1
Papilio eurymedon,2011,6,2
Papilio eurymedon,2011,7,4
Papilio eurymedon,2011,8,2
Papilio eurymedon,2012,4,2
Papilio eurymedon,2012,5,8
Papilio eurymedon,2012,6,8
Papilio eurymedon,2012,7,4
Papilio eurymedon,2013,3,2
Papilio eurymedon,2013,4,6
Papilio eurymedon,2013,5,8
Papilio eurymedon,2013,6,7
Papilio eurymedon,2013,7,12
Papilio eurymedon,2013,8,2
Papilio eurymedon,2014,4,4
Papilio eurymedon,2014,5,9
Papilio eurymedon,2014,6,13
Papilio eurymedon,2014,7,5
Papilio eurymedon,2014,10,3
Papilio eurymedon,2015,3,12
Papilio eurymedon,2015,4,22
Papilio eurymedon,2015,5,14
Papilio eurymedon,2015,6,30
Papilio eurymedon,2015,7,7
Papilio eurymedon,2015,8,1
Papilio eurymedon,2015,9,1
Papilio eurymedon,2015,10,1
Papilio eurymedon,2016,2,3
Papilio eurymedon,2016,3,16
Papilio eurymedon,2016,4,31
Papilio eurymedon,2016,5,39
Papilio eurymedon,2016,6,61
Papilio eurymedon,2016,7,25
Papilio eurymedon,2016,8,6
Papilio eurymedon,2016,9,1
Papilio eurymedon,2017,3,18
Papilio eurymedon,2017,4,37
Papilio eurymedon,2017,5,67
Papilio eurymedon,2017,6,102
Papilio eurymedon,2017,7,63
Papilio eurymedon,2017,8,8
Papilio garamas,2004,9,1
Papilio garamas,2007,4,2
Papilio garamas,2007,5,1
Papilio garamas,2009,2,1
Papilio garamas,2011,7,2
Papilio garamas,2012,1,1
Papilio garamas,2012,2,1
Papilio garamas,2012,3,1
Papilio garamas,2012,4,2
Papilio garamas,2012,5,2
Papilio garamas,2012,6,1
Papilio garamas,2012,7,1
Papilio garamas,2012,9,1
Papilio garamas,2012,10,1
Papilio garamas,2013,6,1
Papilio garamas,2013,7,2
Papilio garamas,2013,8,2
Papilio garamas,2013,9,4
Papilio garamas,2013,10,4
Papilio garamas,2013,11,3
Papilio garamas,2013,12,1
Papilio garamas,2014,4,5
Papilio garamas,2014,5,3
Papilio garamas,2014,6,2
Papilio garamas,2014,7,1
Papilio garamas,2014,8,8
Papilio garamas,2014,9,1
Papilio garamas,2014,10,3
Papilio garamas,2014,11,2
Papilio garamas,2014,12,1
Papilio garamas,2015,1,2
Papilio garamas,2015,2,1
Papilio garamas,2015,4,3
Papilio garamas,2015,5,6
Papilio garamas,2015,6,2
Papilio garamas,2015,7,7
Papilio garamas,2015,8,4
Papilio garamas,2015,9,6
Papilio garamas,2015,10,1
Papilio garamas,2015,11,4
Papilio garamas,2015,12,1
Papilio garamas,2016,2,2
Papilio garamas,2016,3,1
Papilio garamas,2016,4,7
Papilio garamas,2016,5,11
Papilio garamas,2016,6,7
Papilio garamas,2016,7,6
Papilio garamas,2016,8,6
Papilio garamas,2016,9,6
Papilio garamas,2016,10,12
Papilio garamas,2016,11,8
Papilio garamas,2016,12,3
Papilio garamas,2017,1,2
Papilio garamas,2017,2,4
Papilio garamas,2017,3,6
Papilio garamas,2017,4,13
Papilio garamas,2017,5,5
Papilio garamas,2017,6,4
Papilio garamas,2017,7,9
Papilio garamas,2017,8,11
Papilio garamas,2017,9,8
Papilio garamas,2017,10,13
Papilio garamas,2017,11,1
Papilio glaucus,2001,7,1
Papilio glaucus,2003,6,1
Papilio glaucus,2003,8,5
Papilio glaucus,2003,9,1
Papilio glaucus,2004,3,1
Papilio glaucus,2004,5,1
Papilio glaucus,2004,7,1
Papilio glaucus,2004,12,1
Papilio glaucus,2005,7,2
Papilio glaucus,2005,8,5
Papilio glaucus,2005,9,2
Papilio glaucus,2005,10,1
Papilio glaucus,2006,7,5
Papilio glaucus,2006,8,1
Papilio glaucus,2006,9,2
Papilio glaucus,2007,5,1
Papilio glaucus,2007,6,3
Papilio glaucus,2007,7,4
Papilio glaucus,2007,8,3
Papilio glaucus,2007,9,3
Papilio glaucus,2007,10,1
Papilio glaucus,2008,3,1
Papilio glaucus,2008,4,1
Papilio glaucus,2008,5,1
Papilio glaucus,2008,6,1
Papilio glaucus,2008,7,3
Papilio glaucus,2008,8,8
Papilio glaucus,2008,10,1
Papilio glaucus,2009,3,3
Papilio glaucus,2009,4,2
Papilio glaucus,2009,6,3
Papilio glaucus,2009,7,4
Papilio glaucus,2009,8,6
Papilio glaucus,2009,9,1
Papilio glaucus,2010,3,2
Papilio glaucus,2010,4,4
Papilio glaucus,2010,5,8
Papilio glaucus,2010,6,3
Papilio glaucus,2010,7,17
Papilio glaucus,2010,8,12
Papilio glaucus,2010,9,4
Papilio glaucus,2010,10,1
Papilio glaucus,2011,2,1
Papilio glaucus,2011,3,7
Papilio glaucus,2011,4,1
Papilio glaucus,2011,5,2
Papilio glaucus,2011,6,8
Papilio glaucus,2011,7,15
Papilio glaucus,2011,8,11
Papilio glaucus,2011,9,2
Papilio glaucus,2011,10,1
Papilio glaucus,2012,3,4
Papilio glaucus,2012,4,6
Papilio glaucus,2012,5,9
Papilio glaucus,2012,6,16
Papilio glaucus,2012,7,44
Papilio glaucus,2012,8,20
Papilio glaucus,2012,9,5
Papilio glaucus,2012,10,2
Papilio glaucus,2013,3,9
Papilio glaucus,2013,4,9
Papilio glaucus,2013,5,16
Papilio glaucus,2013,6,27
Papilio glaucus,2013,7,69
Papilio glaucus,2013,8,84
Papilio glaucus,2013,9,16
Papilio glaucus,2013,10,7
Papilio glaucus,2013,11,1
Papilio glaucus,2014,3,7
Papilio glaucus,2014,4,13
Papilio glaucus,2014,5,26
Papilio glaucus,2014,6,25
Papilio glaucus,2014,7,48
Papilio glaucus,2014,8,91
Papilio glaucus,2014,9,22
Papilio glaucus,2014,10,1
Papilio glaucus,2014,11,1
Papilio glaucus,2015,2,1
Papilio glaucus,2015,3,19
Papilio glaucus,2015,4,32
Papilio glaucus,2015,5,38
Papilio glaucus,2015,6,52
Papilio glaucus,2015,7,112
Papilio glaucus,2015,8,127
Papilio glaucus,2015,9,44
Papilio glaucus,2015,10,4
Papilio glaucus,2016,2,2
Papilio glaucus,2016,3,40
Papilio glaucus,2016,4,79
Papilio glaucus,2016,5,83
Papilio glaucus,2016,6,108
Papilio glaucus,2016,7,248
Papilio glaucus,2016,8,457
Papilio glaucus,2016,9,209
Papilio glaucus,2016,10,16
Papilio glaucus,2016,11,3
Papilio glaucus,2016,12,1
Papilio glaucus,2017,1,2
Papilio glaucus,2017,2,15
Papilio glaucus,2017,3,119
Papilio glaucus,2017,4,249
Papilio glaucus,2017,5,227
Papilio glaucus,2017,6,228
Papilio glaucus,2017,7,462
Papilio glaucus,2017,8,554
Papilio glaucus,2017,9,149
Papilio glaucus,2017,10,22
Papilio indra,2009,5,1
Papilio indra,2010,7,1
Papilio indra,2014,4,2
Papilio indra,2014,5,1
Papilio indra,2014,6,2
Papilio indra,2014,7,1
Papilio indra,2014,8,1
Papilio indra,2015,5,1
Papilio indra,2015,6,2
Papilio indra,2016,6,2
Papilio indra,2016,7,1
Papilio indra,2016,8,1
Papilio indra,2017,5,1
Papilio indra,2017,6,3
Papilio indra,2017,8,1
Papilio machaon,1982,7,1
Papilio machaon,1988,5,1
Papilio machaon,1997,5,1
Papilio machaon,1998,5,1
Papilio machaon,2002,7,1
Papilio machaon,2003,5,1
Papilio machaon,2004,5,1
Papilio machaon,2005,5,1
Papilio machaon,2006,4,2
Papilio machaon,2006,5,1
Papilio machaon,2006,6,1
Papilio machaon,2007,4,1
Papilio machaon,2007,6,1
Papilio machaon,2007,7,2
Papilio machaon,2007,8,3
Papilio machaon,2008,6,1
Papilio machaon,2008,7,1
Papilio machaon,2008,9,1
Papilio machaon,2009,4,1
Papilio machaon,2009,7,4
Papilio machaon,2009,8,4
Papilio machaon,2010,5,1
Papilio machaon,2010,7,1
Papilio machaon,2010,8,1
Papilio machaon,2010,9,2
Papilio machaon,2011,4,1
Papilio machaon,2011,5,1
Papilio machaon,2011,6,3
Papilio machaon,2011,7,1
Papilio machaon,2011,8,3
Papilio machaon,2011,9,1
Papilio machaon,2011,10,1
Papilio machaon,2012,4,1
Papilio machaon,2012,6,2
Papilio machaon,2012,7,3
Papilio machaon,2012,8,3
Papilio machaon,2013,4,1
Papilio machaon,2013,5,1
Papilio machaon,2013,6,4
Papilio machaon,2013,7,4
Papilio machaon,2013,8,4
Papilio machaon,2013,9,3
Papilio machaon,2013,10,2
Papilio machaon,2013,11,1
Papilio machaon,2014,3,3
Papilio machaon,2014,4,4
Papilio machaon,2014,5,3
Papilio machaon,2014,6,5
Papilio machaon,2014,7,14
Papilio machaon,2014,8,6
Papilio machaon,2014,9,8
Papilio machaon,2014,10,4
Papilio machaon,2014,11,2
Papilio machaon,2015,3,2
Papilio machaon,2015,4,4
Papilio machaon,2015,5,11
Papilio machaon,2015,6,17
Papilio machaon,2015,7,22
Papilio machaon,2015,8,21
Papilio machaon,2015,9,17
Papilio machaon,2015,10,3
Papilio machaon,2015,11,7
Papilio machaon,2015,12,1
Papilio machaon,2016,3,8
Papilio machaon,2016,4,25
Papilio machaon,2016,5,18
Papilio machaon,2016,6,17
Papilio machaon,2016,7,33
Papilio machaon,2016,8,28
Papilio machaon,2016,9,30
Papilio machaon,2016,10,9
Papilio machaon,2016,11,3
Papilio machaon,2017,2,1
Papilio machaon,2017,3,7
Papilio machaon,2017,4,33
Papilio machaon,2017,5,32
Papilio machaon,2017,6,35
Papilio machaon,2017,7,50
Papilio machaon,2017,8,37
Papilio machaon,2017,9,29
Papilio machaon,2017,10,9
Papilio multicaudata,1998,7,1
Papilio multicaudata,1999,7,1
Papilio multicaudata,2002,6,1
Papilio multicaudata,2004,3,1
Papilio multicaudata,2004,7,1
Papilio multicaudata,2006,7,1
Papilio multicaudata,2007,1,1
Papilio multicaudata,2007,3,1
Papilio multicaudata,2007,5,3
Papilio multicaudata,2007,8,2
Papilio multicaudata,2007,10,1
Papilio multicaudata,2007,11,1
Papilio multicaudata,2008,4,1
Papilio multicaudata,2008,5,1
Papilio multicaudata,2008,6,1
Papilio multicaudata,2008,7,1
Papilio multicaudata,2008,8,4
Papilio multicaudata,2009,4,1
Papilio multicaudata,2009,5,1
Papilio multicaudata,2009,6,1
Papilio multicaudata,2010,1,1
Papilio multicaudata,2010,6,1
Papilio multicaudata,2010,7,2
Papilio multicaudata,2010,8,1
Papilio multicaudata,2011,2,1
Papilio multicaudata,2011,5,2
Papilio multicaudata,2011,6,1
Papilio multicaudata,2011,8,2
Papilio multicaudata,2011,9,1
Papilio multicaudata,2012,3,1
Papilio multicaudata,2012,4,9
Papilio multicaudata,2012,5,3
Papilio multicaudata,2012,6,3
Papilio multicaudata,2012,7,9
Papilio multicaudata,2012,8,4
Papilio multicaudata,2012,9,3
Papilio multicaudata,2012,10,3
Papilio multicaudata,2012,11,1
Papilio multicaudata,2013,2,1
Papilio multicaudata,2013,3,4
Papilio multicaudata,2013,4,2
Papilio multicaudata,2013,5,11
Papilio multicaudata,2013,6,3
Papilio multicaudata,2013,7,12
Papilio multicaudata,2013,8,5
Papilio multicaudata,2013,9,6
Papilio multicaudata,2013,10,6
Papilio multicaudata,2013,11,4
Papilio multicaudata,2013,12,2
Papilio multicaudata,2014,2,1
Papilio multicaudata,2014,3,9
Papilio multicaudata,2014,4,9
Papilio multicaudata,2014,5,7
Papilio multicaudata,2014,6,7
Papilio multicaudata,2014,7,9
Papilio multicaudata,2014,8,6
Papilio multicaudata,2014,9,6
Papilio multicaudata,2014,10,10
Papilio multicaudata,2014,11,7
Papilio multicaudata,2014,12,2
Papilio multicaudata,2015,3,4
Papilio multicaudata,2015,4,8
Papilio multicaudata,2015,5,14
Papilio multicaudata,2015,6,15
Papilio multicaudata,2015,7,16
Papilio multicaudata,2015,8,17
Papilio multicaudata,2015,9,14
Papilio multicaudata,2015,10,4
Papilio multicaudata,2015,11,4
Papilio multicaudata,2015,12,2
Papilio multicaudata,2016,2,2
Papilio multicaudata,2016,3,4
Papilio multicaudata,2016,4,5
Papilio multicaudata,2016,5,12
Papilio multicaudata,2016,6,27
Papilio multicaudata,2016,7,30
Papilio multicaudata,2016,8,28
Papilio multicaudata,2016,9,24
Papilio multicaudata,2016,10,16
Papilio multicaudata,2016,11,5
Papilio multicaudata,2016,12,2
Papilio multicaudata,2017,1,4
Papilio multicaudata,2017,2,6
Papilio multicaudata,2017,3,20
Papilio multicaudata,2017,4,36
Papilio multicaudata,2017,5,34
Papilio multicaudata,2017,6,43
Papilio multicaudata,2017,7,30
Papilio multicaudata,2017,8,50
Papilio multicaudata,2017,9,54
Papilio multicaudata,2017,10,21
Papilio multicaudata,2017,11,1
Papilio ornythion,2009,10,1
Papilio ornythion,2009,11,1
Papilio ornythion,2012,7,1
Papilio ornythion,2013,6,1
Papilio ornythion,2013,9,2
Papilio ornythion,2014,4,1
Papilio ornythion,2014,5,1
Papilio ornythion,2015,4,1
Papilio ornythion,2015,8,1
Papilio ornythion,2016,3,2
Papilio ornythion,2016,7,1
Papilio ornythion,2016,8,1
